sku_id,product_name,brand,category,subcategory,unit_price,unit_cost,unit_weight_g,shelf_life_days,is_perishable,supplier_id,barcode,pack_size,reorder_point,safety_stock
SKU_0194,Value Pack Chips 1L,BRAND_002,Snacks,Chips,28.15,11.69,484.1,,False,SUPPLIER_007,,12,277,139
SKU_0195,Original Granola Bars 500g,BRAND_008,Snacks,Granola Bars,26.89,15.96,626.7,,False,SUPPLIER_078,,1,203,102
SKU_0196,Natural Crackers 1L,BRAND_020,Snacks,Crackers,45.43,23.69,2464.6,,False,SUPPLIER_009,,12,91,46
SKU_0197,Natural Rolls 150g,BRAND_013,Bakery,Rolls,29.88,10.73,154.4,163,True,SUPPLIER_062,,12,151,76
SKU_0198,Farm Cakes 24ct,BRAND_004,Bakery,Cakes,25.22,13.43,527.4,151,True,SUPPLIER_062,,12,80,40
SKU_0199,Light Muffins 150g,BRAND_008,Bakery,Muffins,22.11,15.15,1552.2,184,True,SUPPLIER_040,,12,292,146
SKU_0200,Extra Fresh Rolls 1L,BRAND_003,Bakery,Rolls,14.55,8.34,2866.4,308,True,SUPPLIER_078,,36,341,171
SKU_0201,Farm Cakes 250g,BRAND_020,Bakery,Cakes,23.86,11.26,1936.3,372,True,SUPPLIER_045,,48,131,66
SKU_0202,Extra Fresh Bread 500g,BRAND_006,Bakery,Bread,0.61,0.33,624.3,88,True,SUPPLIER_039,,36,225,113
SKU_0203,Lite Bread 1L,BRAND_010,Bakery,Bread,22.35,8.68,2754.1,381,True,SUPPLIER_074,,24,205,103
SKU_0204,Family Size Rolls 150g,BRAND_017,Bakery,Rolls,34.65,17.81,2067.0,114,True,SUPPLIER_065,,12,97,49
SKU_0205,Deluxe Cookies 2L,BRAND_002,Bakery,Cookies,2.74,1.72,1299.7,86,True,SUPPLIER_021,,12,269,135
SKU_0206,Natural Cookies 150g,BRAND_013,Bakery,Cookies,49.55,21.87,2011.1,244,True,SUPPLIER_008,,48,153,77
SKU_0207,Lite Cookies 6-Pack,BRAND_005,Bakery,Cookies,10.91,4.98,2908.5,178,True,SUPPLIER_009,,12,19,10
SKU_0208,Farm Cakes 1kg,BRAND_004,Bakery,Cakes,3.0,1.52,556.3,515,True,SUPPLIER_011,,12,301,151
SKU_0209,Farm Rolls 150g,BRAND_003,Bakery,Rolls,28.19,16.99,875.9,216,True,SUPPLIER_079,,48,213,107
SKU_0210,Natural Bread 1L,BRAND_018,Bakery,Bread,6.34,4.31,1342.6,259,True,SUPPLIER_059,,48,293,147
SKU_0211,Family Size Cakes 6-Pack,BRAND_001,Bakery,Cakes,22.45,13.81,2908.3,13,True,SUPPLIER_052,,48,485,243
SKU_0212,Original Rolls 150g,BRAND_006,Bakery,Rolls,40.51,18.05,58.5,197,True,SUPPLIER_037,,1,40,20
SKU_0213,Bold Cakes 1kg,BRAND_001,Bakery,Cakes,19.25,9.56,431.5,238,True,SUPPLIER_022,,12,32,16
SKU_0214,Premium Cakes 6-Pack,BRAND_016,Bakery,Cakes,1.32,0.59,2343.3,439,True,SUPPLIER_031,,48,55,28
SKU_0215,Pure Rolls 6-Pack,BRAND_010,Bakery,Rolls,32.31,20.72,1453.7,233,True,SUPPLIER_070,,12,148,74
SKU_0216,Family Size Cakes 1kg,BRAND_003,Bakery,Cakes,36.27,17.53,1183.2,424,True,SUPPLIER_008,,24,59,30
SKU_0217,Crispy Bread 6-Pack,BRAND_020,Bakery,Bread,31.76,17.29,2329.4,425,True,SUPPLIER_017,,48,107,54
SKU_0218,Lite Rolls 1kg,BRAND_012,Bakery,Rolls,2.14,1.18,1697.1,359,True,SUPPLIER_002,,36,523,262
SKU_0219,Original Bread 150g,BRAND_010,Bakery,Bread,31.98,22.2,2692.6,531,True,SUPPLIER_012,,36,690,345
SKU_0220,Extra Fresh Cakes 1kg,BRAND_015,Bakery,Cakes,26.11,9.54,1963.3,491,True,SUPPLIER_028,,24,385,193
SKU_0221,Family Size Muffins 250g,BRAND_016,Bakery,Muffins,6.62,4.46,90.9,631,True,SUPPLIER_067,,24,351,176
SKU_0222,Farm Rolls 6-Pack,BRAND_017,Bakery,Rolls,37.47,21.02,2016.5,272,True,SUPPLIER_063,,12,639,320
SKU_0223,Light Rolls 250g,BRAND_011,Bakery,Rolls,31.77,19.09,1457.8,195,True,SUPPLIER_021,,6,211,106
SKU_0224,Deluxe Muffins 24ct,BRAND_008,Bakery,Muffins,30.07,16.5,2332.2,128,True,SUPPLIER_031,,48,247,124
SKU_0225,Classic Rolls 500ml,BRAND_005,Bakery,Rolls,14.07,8.7,984.7,718,True,SUPPLIER_007,,24,58,29
SKU_0226,Bold Bread 24ct,BRAND_016,Bakery,Bread,19.86,12.96,2239.0,537,True,SUPPLIER_064,,12,529,265
SKU_0227,Deluxe Cakes 150g,BRAND_008,Bakery,Cakes,48.83,17.18,2168.5,547,True,SUPPLIER_045,,6,377,189
SKU_0228,Premium Cakes 500g,BRAND_015,Bakery,Cakes,30.18,13.21,1855.7,382,True,SUPPLIER_077,,48,9,5
SKU_0229,Natural Rolls 150g,BRAND_001,Bakery,Rolls,19.44,12.63,464.1,93,True,SUPPLIER_050,,48,85,43
SKU_0230,Smooth Muffins 24ct,BRAND_017,Bakery,Muffins,31.8,19.55,2249.8,154,True,SUPPLIER_024,,6,71,36
SKU_0231,Original Cakes 1kg,BRAND_005,Bakery,Cakes,12.12,4.29,1051.4,590,True,SUPPLIER_068,,6,60,30
SKU_0232,Deluxe Cakes 12-Pack,BRAND_002,Bakery,Cakes,26.79,16.94,2694.3,496,True,SUPPLIER_033,,24,177,89
SKU_0233,Organic Rolls 12-Pack,BRAND_010,Bakery,Rolls,42.85,29.31,619.6,93,True,SUPPLIER_015,,1,270,135
SKU_0234,Family Size Muffins 150g,BRAND_001,Bakery,Muffins,20.43,9.01,1008.5,223,True,SUPPLIER_041,,1,348,174
SKU_0235,Pure Muffins 12-Pack,BRAND_006,Bakery,Muffins,19.02,8.95,66.6,506,True,SUPPLIER_084,,24,253,127
SKU_0236,Farm Cookies 6-Pack,BRAND_010,Bakery,Cookies,40.85,15.27,2088.1,655,True,SUPPLIER_022,,36,67,34
SKU_0237,Natural Muffins 12-Pack,BRAND_014,Bakery,Muffins,41.08,21.07,2962.2,106,True,SUPPLIER_083,,48,169,85
SKU_0238,Family Size Cookies 1L,BRAND_001,Bakery,Cookies,33.14,21.8,1457.5,250,True,SUPPLIER_069,,24,52,26
SKU_0239,Original Muffins 250g,BRAND_019,Bakery,Muffins,26.0,14.03,90.4,236,True,SUPPLIER_082,,1,340,170
SKU_0240,Natural Rolls 500g,BRAND_001,Bakery,Rolls,43.93,22.47,334.7,114,True,SUPPLIER_060,,1,68,34
SKU_0241,Bold Rolls 2L,BRAND_010,Bakery,Rolls,35.91,14.26,78.5,474,True,SUPPLIER_037,,12,44,22
SKU_0242,Crispy Bread 6-Pack,BRAND_011,Bakery,Bread,32.28,15.47,1444.4,250,True,SUPPLIER_023,,12,87,44
SKU_0243,Light Cakes 1kg,BRAND_017,Bakery,Cakes,26.3,13.62,860.0,261,True,SUPPLIER_023,,12,454,227
SKU_0244,Family Size Bread 1kg,BRAND_016,Bakery,Bread,2.74,1.28,2886.5,449,True,SUPPLIER_018,,24,134,67
SKU_0245,Deluxe Cakes 500g,BRAND_020,Bakery,Cakes,6.05,2.13,2658.4,42,True,SUPPLIER_058,,24,79,40
SKU_0246,Deluxe Muffins 500ml,BRAND_004,Bakery,Muffins,45.61,31.49,2990.9,482,True,SUPPLIER_068,,36,381,191
SKU_0247,Natural Bread 2L,BRAND_013,Bakery,Bread,11.62,5.07,1773.2,299,True,SUPPLIER_028,,6,122,61
SKU_0248,Family Size Cakes 250g,BRAND_016,Bakery,Cakes,23.41,11.25,2015.1,8,True,SUPPLIER_023,,12,338,169
SKU_0249,Deluxe Waffles 1kg,BRAND_003,Frozen Foods,Waffles,37.04,18.67,321.0,29,True,SUPPLIER_051,,12,240,120
SKU_0250,Smooth Frozen Vegs 1L,BRAND_004,Frozen Foods,Frozen Vegs,13.72,9.14,2553.8,625,True,SUPPLIER_037,,48,140,70
SKU_0251,Family Size Pizza 2L,BRAND_006,Frozen Foods,Pizza,38.27,17.34,1539.5,516,True,SUPPLIER_019,,48,366,183
SKU_0252,Smooth Frozen Meals 1L,BRAND_006,Frozen Foods,Frozen Meals,31.91,19.38,767.5,648,True,SUPPLIER_083,,48,116,58
SKU_0253,Extra Fresh Pizza 500g,BRAND_016,Frozen Foods,Pizza,2.01,0.8,1786.9,690,True,SUPPLIER_060,,36,150,75
SKU_0254,Lite Frozen Vegs 1kg,BRAND_005,Frozen Foods,Frozen Vegs,13.02,9.06,660.2,672,True,SUPPLIER_050,,36,135,68
SKU_0255,Pure Frozen Vegs 24ct,BRAND_004,Frozen Foods,Frozen Vegs,29.26,15.19,820.7,580,True,SUPPLIER_063,,36,59,30
SKU_0256,Natural Pizza 1kg,BRAND_011,Frozen Foods,Pizza,9.61,5.34,2097.9,15,True,SUPPLIER_003,,48,22,11
SKU_0257,Organic Waffles 500g,BRAND_019,Frozen Foods,Waffles,1.95,0.91,2140.0,66,True,SUPPLIER_031,,1,120,60
SKU_0258,Organic Frozen Vegs 1kg,BRAND_013,Frozen Foods,Frozen Vegs,49.24,19.66,1262.2,317,True,SUPPLIER_062,,48,839,420
SKU_0259,Farm Ice Cream 2L,BRAND_008,Frozen Foods,Ice Cream,34.0,16.2,56.7,526,True,SUPPLIER_021,,24,528,264
SKU_0260,Bold Ice Cream 2L,BRAND_003,Frozen Foods,Ice Cream,20.82,13.41,1400.5,126,True,SUPPLIER_080,,12,163,82
SKU_0261,Organic Waffles 500g,BRAND_009,Frozen Foods,Waffles,21.49,11.54,719.9,715,True,SUPPLIER_039,,12,478,239
SKU_0262,Pure Frozen Meals 2L,BRAND_020,Frozen Foods,Frozen Meals,6.72,4.28,2821.7,157,True,SUPPLIER_013,,6,66,33
SKU_0263,Value Pack Waffles 1kg,BRAND_003,Frozen Foods,Waffles,46.6,19.56,580.1,331,True,SUPPLIER_064,,12,496,248
SKU_0264,Farm Ice Cream 500g,BRAND_005,Frozen Foods,Ice Cream,11.12,4.83,1067.1,636,True,SUPPLIER_034,,36,145,73
SKU_0265,Bold Ice Cream 500ml,BRAND_007,Frozen Foods,Ice Cream,34.65,19.31,1642.0,143,True,SUPPLIER_021,,1,546,273
SKU_0266,Light Frozen Vegs 250g,BRAND_013,Frozen Foods,Frozen Vegs,19.0,9.4,1890.7,678,True,SUPPLIER_069,,12,551,276
SKU_0267,Lite Frozen Vegs 500g,BRAND_015,Frozen Foods,Frozen Vegs,1.58,1.1,814.5,513,True,SUPPLIER_061,,24,123,62
SKU_0268,Farm Frozen Meals 500g,BRAND_002,Frozen Foods,Frozen Meals,47.21,19.29,506.3,268,True,SUPPLIER_007,,36,38,19
SKU_0269,Organic Frozen Meals 1L,BRAND_005,Frozen Foods,Frozen Meals,45.78,21.62,786.9,716,True,SUPPLIER_064,,36,436,218
SKU_0270,Value Pack Ice Cream 2L,BRAND_002,Frozen Foods,Ice Cream,45.97,30.09,952.2,561,True,SUPPLIER_080,,12,37,19
SKU_0271,Deluxe Ice Cream 24ct,BRAND_010,Frozen Foods,Ice Cream,25.77,14.67,465.6,139,True,SUPPLIER_035,,1,71,36
SKU_0272,Lite Ice Cream 1L,BRAND_004,Frozen Foods,Ice Cream,31.96,17.63,2183.3,142,True,SUPPLIER_057,,48,183,92
SKU_0273,Farm Pizza 500ml,BRAND_017,Frozen Foods,Pizza,17.02,6.51,876.4,625,True,SUPPLIER_072,,1,611,306
SKU_0274,Classic Pizza 250g,BRAND_006,Frozen Foods,Pizza,34.15,13.27,2387.1,318,True,SUPPLIER_081,,48,23,12
SKU_0275,Premium Pizza 12-Pack,BRAND_004,Frozen Foods,Pizza,10.74,7.26,1242.4,5,True,SUPPLIER_002,,48,321,161
SKU_0276,Family Size Waffles 500ml,BRAND_013,Frozen Foods,Waffles,37.08,15.97,378.6,680,True,SUPPLIER_081,,6,40,20
SKU_0277,Lite Pizza 2L,BRAND_006,Frozen Foods,Pizza,37.3,21.69,1845.3,262,True,SUPPLIER_019,,24,552,276
SKU_0278,Original Frozen Vegs 500ml,BRAND_020,Frozen Foods,Frozen Vegs,12.72,6.3,1135.4,633,True,SUPPLIER_077,,36,318,159
SKU_0279,Crispy Waffles 150g,BRAND_007,Frozen Foods,Waffles,30.24,12.66,2054.7,683,True,SUPPLIER_030,,36,26,13
SKU_0280,Pure Ice Cream 24ct,BRAND_016,Frozen Foods,Ice Cream,34.83,13.85,1844.3,567,True,SUPPLIER_067,,24,232,116
SKU_0281,Original Frozen Meals 12-Pack,BRAND_016,Frozen Foods,Frozen Meals,17.08,10.67,1936.6,393,True,SUPPLIER_001,,12,134,67
SKU_0282,Value Pack Frozen Vegs 12-Pack,BRAND_016,Frozen Foods,Frozen Vegs,20.98,13.14,2495.7,240,True,SUPPLIER_042,,1,76,38
SKU_0283,Classic Waffles 500g,BRAND_020,Frozen Foods,Waffles,29.99,12.15,2876.9,100,True,SUPPLIER_020,,6,187,94
SKU_0284,Crispy Frozen Vegs 2L,BRAND_020,Frozen Foods,Frozen Vegs,29.83,15.43,1820.8,409,True,SUPPLIER_012,,6,88,44
SKU_0285,Light Frozen Vegs 150g,BRAND_019,Frozen Foods,Frozen Vegs,20.6,10.12,1962.6,558,True,SUPPLIER_004,,24,53,27
SKU_0286,Value Pack Ice Cream 250g,BRAND_007,Frozen Foods,Ice Cream,12.32,5.62,992.3,636,True,SUPPLIER_015,,6,185,93
SKU_0287,Pure Ice Cream 1L,BRAND_003,Frozen Foods,Ice Cream,23.75,14.54,2890.3,603,True,SUPPLIER_071,,12,222,111
SKU_0288,Natural Frozen Vegs 1kg,BRAND_013,Frozen Foods,Frozen Vegs,7.34,2.87,253.4,681,True,SUPPLIER_066,,6,533,267
SKU_0289,Organic Ice Cream 500ml,BRAND_015,Frozen Foods,Ice Cream,23.99,11.52,2035.8,563,True,SUPPLIER_036,,24,22,11
SKU_0290,Extra Fresh Frozen Vegs 12-Pack,BRAND_019,Frozen Foods,Frozen Vegs,26.94,17.59,1201.0,666,True,SUPPLIER_071,,48,28,14
SKU_0291,Extra Fresh Frozen Vegs 6-Pack,BRAND_006,Frozen Foods,Frozen Vegs,41.41,23.14,2258.3,368,True,SUPPLIER_010,,6,73,37
SKU_0292,Bold Frozen Meals 500g,BRAND_010,Frozen Foods,Frozen Meals,48.65,27.96,2627.3,340,True,SUPPLIER_021,,1,37,19
SKU_0293,Value Pack Ice Cream 500g,BRAND_011,Frozen Foods,Ice Cream,41.43,14.84,283.4,556,True,SUPPLIER_029,,12,372,186
SKU_0294,Family Size Waffles 24ct,BRAND_014,Frozen Foods,Waffles,5.1,2.26,2468.9,20,True,SUPPLIER_045,,1,285,143
SKU_0295,Value Pack Pizza 12-Pack,BRAND_001,Frozen Foods,Pizza,21.96,14.19,508.1,347,True,SUPPLIER_049,,1,513,257
SKU_0296,Organic Ice Cream 1kg,BRAND_020,Frozen Foods,Ice Cream,1.72,0.7,2712.7,495,True,SUPPLIER_085,,48,248,124
SKU_0297,Organic Pizza 500ml,BRAND_018,Frozen Foods,Pizza,37.42,21.06,2275.0,349,True,SUPPLIER_080,,24,149,75
SKU_0298,Premium Frozen Meals 150g,BRAND_009,Frozen Foods,Frozen Meals,37.32,25.88,2978.8,14,True,SUPPLIER_076,,36,176,88
SKU_0299,Bold Pizza 1kg,BRAND_004,Frozen Foods,Pizza,12.61,6.93,89.4,572,True,SUPPLIER_048,,12,748,374
SKU_0300,Farm Ice Cream 1L,BRAND_007,Frozen Foods,Ice Cream,17.17,10.68,331.7,647,True,SUPPLIER_063,,1,52,26
SKU_0301,Smooth Pizza 150g,BRAND_008,Frozen Foods,Pizza,14.32,7.25,1910.3,413,True,SUPPLIER_034,,24,217,109
SKU_0302,Original Skincare 500g,BRAND_020,Personal Care,Skincare,1.13,0.64,2542.3,,False,SUPPLIER_047,,6,170,85
SKU_0303,Value Pack Soap 12-Pack,BRAND_001,Personal Care,Soap,14.48,7.82,1603.5,,False,SUPPLIER_022,,6,331,166
SKU_0304,Smooth Shampoo 2L,BRAND_013,Personal Care,Shampoo,48.67,31.98,124.5,,False,SUPPLIER_024,,1,172,86
SKU_0305,Natural Soap 6-Pack,BRAND_009,Personal Care,Soap,32.0,18.27,659.8,,False,SUPPLIER_050,,48,357,179
SKU_0306,Natural Skincare 250g,BRAND_013,Personal Care,Skincare,46.67,30.78,1113.7,,False,SUPPLIER_026,,6,145,73
SKU_0307,Deluxe Shampoo 24ct,BRAND_013,Personal Care,Shampoo,13.47,7.27,1935.2,,False,SUPPLIER_082,,12,445,223
SKU_0308,Pure Shampoo 1kg,BRAND_003,Personal Care,Shampoo,32.15,17.12,2039.9,,False,SUPPLIER_058,,24,17,9
SKU_0309,Bold Soap 12-Pack,BRAND_016,Personal Care,Soap,7.72,5.12,347.7,,False,SUPPLIER_074,,48,222,111
SKU_0310,Classic Toothpaste 24ct,BRAND_019,Personal Care,Toothpaste,41.07,20.49,191.9,,False,SUPPLIER_080,,36,154,77
SKU_0311,Extra Fresh Soap 6-Pack,BRAND_013,Personal Care,Soap,40.32,17.5,789.6,,False,SUPPLIER_052,,12,296,148
SKU_0312,Farm Deodorant 500g,BRAND_003,Personal Care,Deodorant,32.76,19.42,300.9,,False,SUPPLIER_032,,48,523,262
SKU_0313,Classic Shampoo 1L,BRAND_018,Personal Care,Shampoo,38.49,17.66,1175.6,,False,SUPPLIER_054,,36,80,40
SKU_0314,Pure Skincare 2L,BRAND_010,Personal Care,Skincare,22.7,11.01,186.9,,False,SUPPLIER_078,,48,234,117
SKU_0315,Crispy Shampoo 500g,BRAND_013,Personal Care,Shampoo,35.05,16.69,517.0,,False,SUPPLIER_009,,12,80,40
SKU_0316,Crispy Skincare 150g,BRAND_009,Personal Care,Skincare,21.45,7.51,2369.1,,False,SUPPLIER_015,,6,79,40
SKU_0317,Value Pack Skincare 250g,BRAND_012,Personal Care,Skincare,17.99,7.79,411.8,,False,SUPPLIER_055,,48,92,46
SKU_0318,Classic Deodorant 150g,BRAND_016,Personal Care,Deodorant,44.92,24.27,2484.2,,False,SUPPLIER_056,,24,538,269
SKU_0319,Classic Soap 6-Pack,BRAND_012,Personal Care,Soap,27.66,9.72,2983.3,,False,SUPPLIER_070,,12,332,166
SKU_0320,Value Pack Toothpaste 500g,BRAND_008,Personal Care,Toothpaste,36.38,14.9,890.0,,False,SUPPLIER_027,,36,238,119
SKU_0321,Bold Toothpaste 12-Pack,BRAND_020,Personal Care,Toothpaste,5.96,4.17,2828.6,,False,SUPPLIER_077,,12,328,164
SKU_0322,Crispy Deodorant 6-Pack,BRAND_012,Personal Care,Deodorant,21.69,14.9,2131.1,,False,SUPPLIER_001,,12,38,19
SKU_0323,Smooth Skincare 24ct,BRAND_015,Personal Care,Skincare,24.45,15.51,257.5,,False,SUPPLIER_049,,6,373,187
SKU_0324,Value Pack Skincare 250g,BRAND_001,Personal Care,Skincare,37.4,20.38,566.3,,False,SUPPLIER_062,,1,369,185
SKU_0325,Natural Toothpaste 500ml,BRAND_016,Personal Care,Toothpaste,40.42,23.37,889.4,,False,SUPPLIER_028,,36,778,389
SKU_0326,Pure Shampoo 2L,BRAND_006,Personal Care,Shampoo,46.07,16.26,215.6,,False,SUPPLIER_036,,12,326,163
SKU_0327,Bold Soap 24ct,BRAND_002,Personal Care,Soap,9.87,4.21,2075.8,,False,SUPPLIER_008,,12,213,107
SKU_0328,Pure Shampoo 2L,BRAND_011,Personal Care,Shampoo,17.73,7.71,697.0,,False,SUPPLIER_081,,1,48,24
SKU_0329,Natural Shampoo 150g,BRAND_005,Personal Care,Shampoo,18.37,9.82,2299.7,,False,SUPPLIER_029,,12,224,112
SKU_0330,Ultra Skincare 250g,BRAND_011,Personal Care,Skincare,9.65,6.38,2680.6,,False,SUPPLIER_043,,6,50,25
SKU_0331,Crispy Soap 2L,BRAND_015,Personal Care,Soap,1.63,0.64,1578.8,,False,SUPPLIER_027,,6,454,227
SKU_0332,Farm Soap 6-Pack,BRAND_008,Personal Care,Soap,24.53,9.54,2365.0,,False,SUPPLIER_037,,12,31,16
SKU_0333,Premium Skincare 1kg,BRAND_019,Personal Care,Skincare,10.37,5.33,802.8,,False,SUPPLIER_021,,36,433,217
SKU_0334,Light Shampoo 150g,BRAND_010,Personal Care,Shampoo,39.21,21.26,2359.0,,False,SUPPLIER_014,,6,373,187
SKU_0335,Organic Soap 6-Pack,BRAND_002,Personal Care,Soap,38.88,20.66,2872.7,,False,SUPPLIER_079,,24,93,47
SKU_0336,Classic Deodorant 500g,BRAND_001,Personal Care,Deodorant,4.79,2.98,1275.1,,False,SUPPLIER_044,,12,211,106
SKU_0337,Natural Skincare 6-Pack,BRAND_007,Personal Care,Skincare,21.69,13.68,1392.3,,False,SUPPLIER_020,,48,54,27
SKU_0338,Lite Toothpaste 1L,BRAND_013,Personal Care,Toothpaste,22.31,14.9,1755.4,,False,SUPPLIER_043,,48,180,90
SKU_0339,Extra Fresh Skincare 500g,BRAND_019,Personal Care,Skincare,11.94,7.21,1361.1,,False,SUPPLIER_070,,6,60,30
SKU_0340,Classic Toothpaste 150g,BRAND_005,Personal Care,Toothpaste,28.4,11.66,874.2,,False,SUPPLIER_003,,36,184,92
SKU_0341,Extra Fresh Shampoo 12-Pack,BRAND_008,Personal Care,Shampoo,49.23,21.68,1417.2,,False,SUPPLIER_031,,12,286,143
SKU_0342,Premium Deodorant 1L,BRAND_002,Personal Care,Deodorant,41.85,20.87,520.4,,False,SUPPLIER_027,,1,191,96
SKU_0343,Crispy Deodorant 250g,BRAND_006,Personal Care,Deodorant,17.09,11.28,1455.8,,False,SUPPLIER_064,,12,233,117
SKU_0344,Premium Cleaning 2L,BRAND_017,Household,Cleaning,3.53,1.92,1774.2,,False,SUPPLIER_025,,1,80,40
SKU_0345,Ultra Detergent 12-Pack,BRAND_005,Household,Detergent,36.46,16.14,1097.4,,False,SUPPLIER_082,,48,29,15
SKU_0346,Classic Candles 500g,BRAND_016,Household,Candles,45.33,27.08,211.4,,False,SUPPLIER_068,,36,237,119
SKU_0347,Smooth Trash Bags 6-Pack,BRAND_014,Household,Trash Bags,24.89,12.12,2299.0,,False,SUPPLIER_026,,48,126,63
SKU_0348,Lite Detergent 250g,BRAND_010,Household,Detergent,15.95,7.83,1457.2,,False,SUPPLIER_021,,48,64,32
SKU_0349,Premium Candles 500ml,BRAND_006,Household,Candles,27.97,14.6,2963.5,,False,SUPPLIER_019,,12,196,98
SKU_0350,Classic Paper Products 2L,BRAND_009,Household,Paper Products,44.35,29.69,1230.3,,False,SUPPLIER_052,,12,137,69
SKU_0351,Light Paper Products 1kg,BRAND_001,Household,Paper Products,37.08,15.78,806.0,,False,SUPPLIER_080,,24,47,24
SKU_0352,Original Paper Products 1L,BRAND_006,Household,Paper Products,19.63,13.49,396.0,,False,SUPPLIER_075,,1,317,159
SKU_0353,Premium Cleaning 1kg,BRAND_003,Household,Cleaning,26.23,10.16,1303.9,,False,SUPPLIER_056,,6,101,51
SKU_0354,Organic Detergent 500ml,BRAND_006,Household,Detergent,16.09,7.63,707.4,,False,SUPPLIER_008,,6,209,105
SKU_0355,Light Candles 1L,BRAND_019,Household,Candles,8.93,4.15,912.7,,False,SUPPLIER_061,,12,11,6
SKU_0356,Extra Fresh Detergent 500g,BRAND_020,Household,Detergent,37.66,15.82,154.4,,False,SUPPLIER_077,,48,187,94
SKU_0357,Bold Paper Products 150g,BRAND_017,Household,Paper Products,44.23,26.75,2374.3,,False,SUPPLIER_007,,24,553,277
SKU_0358,Extra Fresh Paper Products 6-Pack,BRAND_020,Household,Paper Products,30.72,10.93,564.7,,False,SUPPLIER_015,,12,91,46
SKU_0359,Bold Trash Bags 150g,BRAND_001,Household,Trash Bags,24.29,9.32,782.4,,False,SUPPLIER_025,,1,474,237
SKU_0360,Crispy Cleaning 150g,BRAND_003,Household,Cleaning,7.25,3.96,2066.9,,False,SUPPLIER_005,,6,71,36
SKU_0361,Family Size Detergent 1L,BRAND_019,Household,Detergent,15.66,5.98,1832.7,,False,SUPPLIER_043,,12,89,45
SKU_0362,Deluxe Detergent 1L,BRAND_007,Household,Detergent,48.35,17.83,1284.2,,False,SUPPLIER_004,,36,81,41
SKU_0363,Organic Detergent 24ct,BRAND_017,Household,Detergent,15.38,8.6,898.1,,False,SUPPLIER_056,,6,101,51
SKU_0364,Smooth Paper Products 24ct,BRAND_005,Household,Paper Products,47.12,28.39,361.5,,False,SUPPLIER_056,,24,18,9
SKU_0365,Value Pack Detergent 12-Pack,BRAND_007,Household,Detergent,42.45,22.5,1642.8,,False,SUPPLIER_029,,12,192,96
SKU_0366,Natural Detergent 12-Pack,BRAND_015,Household,Detergent,13.16,7.78,1652.4,,False,SUPPLIER_072,,12,362,181
SKU_0367,Premium Detergent 1L,BRAND_012,Household,Detergent,21.48,12.43,904.7,,False,SUPPLIER_075,,36,323,162
SKU_0368,Farm Paper Products 1L,BRAND_011,Household,Paper Products,30.83,20.35,940.1,,False,SUPPLIER_042,,6,31,16
SKU_0369,Value Pack Cleaning 500ml,BRAND_012,Household,Cleaning,21.81,9.39,1730.7,,False,SUPPLIER_035,,1,71,36
SKU_0370,Ultra Candles 1kg,BRAND_011,Household,Candles,34.93,19.43,1074.3,,False,SUPPLIER_024,,12,110,55
SKU_0371,Crispy Candles 1kg,BRAND_007,Household,Candles,45.14,28.53,250.6,,False,SUPPLIER_029,,36,158,79
SKU_0372,Premium Trash Bags 24ct,BRAND_017,Household,Trash Bags,7.66,3.58,482.4,,False,SUPPLIER_025,,48,200,100
SKU_0373,Premium Detergent 1L,BRAND_019,Household,Detergent,30.63,17.05,585.3,,False,SUPPLIER_050,,12,130,65
SKU_0374,Lite Paper Products 1kg,BRAND_018,Household,Paper Products,32.91,13.2,2982.6,,False,SUPPLIER_066,,48,139,70
SKU_0375,Organic Candles 24ct,BRAND_006,Household,Candles,42.15,17.69,842.6,,False,SUPPLIER_051,,6,152,76
SKU_0376,Farm Paper Products 2L,BRAND_013,Household,Paper Products,35.1,20.13,74.0,,False,SUPPLIER_054,,1,256,128
SKU_0377,Deluxe Candles 500ml,BRAND_016,Household,Candles,23.58,15.96,2994.1,,False,SUPPLIER_042,,1,459,230
SKU_0378,Premium Trash Bags 6-Pack,BRAND_001,Household,Trash Bags,14.63,7.53,586.0,,False,SUPPLIER_021,,48,20,10
SKU_0379,Farm Trash Bags 150g,BRAND_019,Household,Trash Bags,8.6,4.04,804.6,,False,SUPPLIER_033,,48,130,65
SKU_0380,Classic Candles 1L,BRAND_006,Household,Candles,30.52,20.23,2561.4,,False,SUPPLIER_079,,12,274,137
SKU_0381,Farm Trash Bags 12-Pack,BRAND_002,Household,Trash Bags,37.69,15.71,1079.7,,False,SUPPLIER_034,,36,522,261
SKU_0382,Organic Trash Bags 24ct,BRAND_001,Household,Trash Bags,49.94,23.76,2183.7,,False,SUPPLIER_046,,6,124,62
SKU_0383,Value Pack Cleaning 24ct,BRAND_012,Household,Cleaning,18.42,7.38,2423.9,,False,SUPPLIER_006,,24,333,167
SKU_0384,Value Pack Cleaning 500g,BRAND_009,Household,Cleaning,45.43,28.04,1399.1,,False,SUPPLIER_082,,36,72,36
SKU_0385,Farm Cleaning 500g,BRAND_010,Household,Cleaning,22.74,10.53,112.9,,False,SUPPLIER_056,,24,538,269
SKU_0386,Pure Beef 1kg,BRAND_011,Meat & Seafood,Beef,16.59,8.34,546.6,580,True,SUPPLIER_082,,36,74,37
SKU_0387,Extra Fresh Seafood 2L,BRAND_006,Meat & Seafood,Seafood,15.54,9.84,2794.6,279,True,SUPPLIER_054,,1,252,126
